HIST_DATE,DEAL_NO,REST_TYPE
2024-11-30,509693,LVL1
2024-11-30,510433,LVL3
2024-11-30,510462,LVL1
2024-11-30,510469,LVL3
2024-11-30,510579,LVL1
2024-11-30,510678,LVL1
2024-11-30,510771,LVL1
2024-11-30,510846,LVL3
2024-11-30,511204,LVL1
2024-11-30,511427,LVL3
2024-11-30,511556,LVL1
2024-11-30,511571,LVL1
2024-11-30,511711,LVL3
2024-11-30,511757,LVL1
2024-11-30,511770,LVL1
2024-11-30,512103,LVL3
2024-11-30,512296,LVL1
2024-11-30,512302,LVL3
2024-11-30,512421,LVL1
2024-11-30,512521,LVL1
2024-11-30,512606,LVL3
2024-11-30,512697,LVL1
2024-11-30,512973,LVL3
2024-11-30,513085,LVL1
2024-11-30,513387,LVL1
2024-11-30,513492,LVL1
2024-11-30,513727,LVL3
2024-11-30,513803,LVL3
2024-11-30,513894,LVL1
2024-11-30,514003,LVL1
2024-11-30,514036,LVL1
2024-11-30,514087,LVL3
2024-11-30,514090,LVL1
2024-11-30,514187,LVL1
2024-11-30,514235,LVL3
2024-11-30,514253,LVL1
2024-11-30,514292,LVL3
2024-11-30,514332,LVL1
2024-11-30,514526,LVL1
2024-11-30,514761,LVL1
2024-11-30,514817,LVL3
2024-11-30,514845,LVL1
2024-11-30,515051,LVL1
2024-11-30,515166,LVL3
2024-11-30,515206,LVL1
2024-11-30,515406,LVL1
2024-11-30,515479,LVL2
2024-11-30,515691,LVL1
2024-11-30,515754,LVL2
2024-11-30,515769,LVL3
2024-11-30,515795,LVL1
2024-11-30,515812,LVL1
2024-11-30,515830,LVL3
2024-11-30,515869,LVL1
2024-11-30,515962,LVL3
2024-11-30,516008,LVL1
2024-11-30,516039,LVL1
2024-11-30,516056,LVL1
2024-11-30,516063,LVL1
2024-11-30,516206,LVL1
2024-11-30,516210,LVL3
2024-11-30,516264,LVL2
2024-11-30,516495,LVL1
2024-11-30,516507,LVL1
2024-11-30,516588,LVL2
2024-11-30,516604,LVL3
2024-11-30,516626,LVL3
2024-11-30,516655,LVL1
2024-11-30,516947,LVL1
2024-11-30,516961,LVL1
2024-11-30,516986,LVL1
2024-11-30,517073,LVL1
2024-11-30,517115,LVL1
2024-11-30,517304,LVL3
2024-11-30,517337,LVL3
2024-11-30,517465,LVL1
2024-11-30,517471,LVL1
2024-11-30,517506,LVL1
2024-11-30,517526,LVL1
2024-11-30,517598,LVL1
2024-11-30,517611,LVL1
2024-11-30,517646,LVL1
2024-11-30,517771,LVL1
2024-11-30,517838,LVL3
2024-11-30,517875,LVL1
2024-11-30,517941,LVL1
2024-11-30,518047,LVL1
2024-11-30,518168,LVL1
2024-11-30,518198,LVL3
2024-11-30,518265,LVL1
2024-11-30,518268,LVL1
2024-11-30,518319,LVL1
2024-11-30,518335,LVL1
2024-11-30,518344,LVL1
2024-11-30,518348,LVL3
2024-11-30,518431,LVL1
2024-11-30,518581,LVL1
2024-11-30,518600,LVL3
2024-11-30,518635,LVL3
2024-11-30,518665,LVL3
2024-11-30,518677,LVL1
2024-11-30,518748,LVL1
2024-11-30,518902,LVL1
2024-11-30,518938,LVL3
2024-11-30,518984,LVL2
2024-11-30,518989,LVL1
2024-11-30,519011,LVL1
2024-11-30,519043,LVL1
2024-11-30,519082,LVL1
2024-11-30,519103,LVL1
2024-11-30,519109,LVL2
2024-11-30,519135,LVL3
2024-11-30,519191,LVL1
2024-11-30,519255,LVL1
2024-11-30,519286,LVL1
2024-11-30,519315,LVL1
2024-11-30,519320,LVL1
2024-11-30,519430,LVL1
2024-11-30,519500,LVL1
2024-11-30,519641,LVL1
2024-11-30,519682,LVL3
2024-11-30,519811,LVL1
2024-11-30,519831,LVL3
2024-11-30,519889,LVL3
2024-11-30,520125,LVL1
2024-11-30,520364,LVL1
2024-11-30,520372,LVL1
2024-11-30,520399,LVL1
2024-11-30,520536,LVL1
2024-11-30,520580,LVL3
2024-11-30,520820,LVL1
2024-11-30,520837,LVL3
2024-11-30,520869,LVL3
2024-11-30,520886,LVL1
2024-11-30,520896,LVL1
2024-11-30,521025,LVL3
2024-11-30,521066,LVL1
2024-11-30,521225,LVL1
2024-11-30,521229,LVL1
2024-11-30,521292,LVL2
2024-12-31,500712,LVL3
2024-12-31,501256,LVL1
2024-12-31,501568,LVL1
2024-12-31,502002,LVL1
2024-12-31,502934,LVL3
2024-12-31,503366,LVL3
2024-12-31,503955,LVL3
2024-12-31,504189,LVL1
2024-12-31,504275,LVL1
2024-12-31,505300,LVL3
2024-12-31,505460,LVL1
2024-12-31,505698,LVL1
2024-12-31,506142,LVL1
2024-12-31,506571,LVL1
2024-12-31,507460,LVL1
2024-12-31,507902,LVL1
2024-12-31,507908,LVL1
2024-12-31,508243,LVL1
2024-12-31,508400,LVL3
2024-12-31,508403,LVL1
2024-12-31,508658,LVL3
2024-12-31,508676,LVL3
2024-12-31,508813,LVL3
2024-12-31,508856,LVL1
2024-12-31,509110,LVL1
2024-12-31,509123,LVL3
2024-12-31,509465,LVL1
2024-12-31,509466,LVL1
2024-12-31,509737,LVL3
2024-12-31,509757,LVL1
2024-12-31,510253,LVL3
2024-12-31,510364,LVL1
2024-12-31,510365,LVL3
2024-12-31,510436,LVL1
2024-12-31,510845,LVL3
2024-12-31,510876,LVL1
2024-12-31,510878,LVL1
2024-12-31,510961,LVL1
2024-12-31,511017,LVL1
2024-12-31,511317,LVL1
2024-12-31,511382,LVL1
2024-12-31,511427,LVL3
2024-12-31,511510,LVL1
2024-12-31,511718,LVL1
2024-12-31,512114,LVL1
2024-12-31,512332,LVL1
2024-12-31,512360,LVL3
2024-12-31,512493,LVL3
2024-12-31,512731,LVL1
2024-12-31,512833,LVL1
2024-12-31,512892,LVL1
2024-12-31,512903,LVL1
2024-12-31,512934,LVL3
2024-12-31,513374,LVL1
2024-12-31,513515,LVL1
2024-12-31,513589,LVL1
2024-12-31,513648,LVL1
2024-12-31,514035,LVL1
2024-12-31,514154,LVL3
2024-12-31,514160,LVL3
2024-12-31,514333,LVL1
2024-12-31,514423,LVL1
2024-12-31,514482,LVL3
2024-12-31,514486,LVL1
2024-12-31,514491,LVL3
2024-12-31,514885,LVL3
2024-12-31,514953,LVL1
2024-12-31,515075,LVL1
2024-12-31,515096,LVL3
2024-12-31,515128,LVL1
2024-12-31,515250,LVL1
2024-12-31,515266,LVL3
2024-12-31,515319,LVL1
2024-12-31,515320,LVL3
2024-12-31,515323,LVL1
2024-12-31,515354,LVL1
2024-12-31,515413,LVL3
2024-12-31,515645,LVL1
2024-12-31,515649,LVL1
2024-12-31,515828,LVL1
2024-12-31,515855,LVL1
2024-12-31,515860,LVL1
2024-12-31,515871,LVL3
2024-12-31,516060,LVL3
2024-12-31,516071,LVL1
2024-12-31,516137,LVL1
2024-12-31,516171,LVL1
2024-12-31,516199,LVL1
2024-12-31,516233,LVL1
2024-12-31,516258,LVL1
2024-12-31,516564,LVL1
2024-12-31,516643,LVL3
2024-12-31,516656,LVL2
2024-12-31,516664,LVL1
2024-12-31,516672,LVL1
2024-12-31,516752,LVL3
2024-12-31,516879,LVL3
2024-12-31,516941,LVL2
2024-12-31,517081,LVL1
2024-12-31,517108,LVL1
2024-12-31,517229,LVL1
2024-12-31,517341,LVL3
2024-12-31,517415,LVL1
2024-12-31,517680,LVL3
2024-12-31,517712,LVL1
2024-12-31,517848,LVL3
2024-12-31,517861,LVL1
2024-12-31,517926,LVL3
2024-12-31,517930,LVL3
2024-12-31,517975,LVL1
2024-12-31,518035,LVL2
2024-12-31,518084,LVL3
2024-12-31,518101,LVL1
2024-12-31,518126,LVL1
2024-12-31,518127,LVL1
2024-12-31,518176,LVL1
2024-12-31,518224,LVL3
2024-12-31,518279,LVL1
2024-12-31,518280,LVL3
2024-12-31,518367,LVL1
2024-12-31,518414,LVL3
2024-12-31,518467,LVL1
2024-12-31,518514,LVL1
2024-12-31,518519,LVL3
2024-12-31,518561,LVL1
2024-12-31,518624,LVL3
2024-12-31,518855,LVL1
2024-12-31,519214,LVL1
2024-12-31,519276,LVL3
2024-12-31,519311,LVL3
2024-12-31,519326,LVL1
2024-12-31,519383,LVL1
2024-12-31,519515,LVL3
2024-12-31,519628,LVL2
2024-12-31,519727,LVL1
2024-12-31,519783,LVL1
2024-12-31,519832,LVL3
2024-12-31,519842,LVL2
2024-12-31,519987,LVL1
2024-12-31,520002,LVL1
2024-12-31,520079,LVL1
2024-12-31,520087,LVL1
2024-12-31,520187,LVL3
2024-12-31,520257,LVL1
2024-12-31,520289,LVL1
2024-12-31,520304,LVL1
2024-12-31,520332,LVL3
2024-12-31,520391,LVL2
2024-12-31,520451,LVL1
2024-12-31,520608,LVL2
2024-12-31,520636,LVL1
2024-12-31,520723,LVL1
2024-12-31,520741,LVL1
2024-12-31,520860,LVL1
2024-12-31,520900,LVL1
2024-12-31,520997,LVL3
2024-12-31,521027,LVL1
2024-12-31,521132,LVL1
2024-12-31,521158,LVL1
2024-12-31,521366,LVL3
2024-12-31,521377,LVL1
2024-12-31,521415,LVL1
2024-12-31,521452,LVL1
2024-12-31,521458,LVL1
2024-12-31,521564,LVL1
2024-12-31,521605,LVL1
2024-12-31,521678,LVL3
2025-01-31,500218,LVL1
2025-01-31,500782,LVL2
2025-01-31,501379,LVL1
2025-01-31,501712,LVL1
2025-01-31,502092,LVL3
2025-01-31,502232,LVL1
2025-01-31,502248,LVL1
2025-01-31,502508,LVL1
2025-01-31,502746,LVL1
2025-01-31,503315,LVL3
2025-01-31,503987,LVL1
2025-01-31,504042,LVL1
2025-01-31,504498,LVL1
2025-01-31,504644,LVL1
2025-01-31,504716,LVL1
2025-01-31,504840,LVL3
2025-01-31,505961,LVL1
2025-01-31,506148,LVL1
2025-01-31,506237,LVL1
2025-01-31,506472,LVL3
2025-01-31,506909,LVL1
2025-01-31,507235,LVL1
2025-01-31,508447,LVL1
2025-01-31,508453,LVL1
2025-01-31,508489,LVL3
2025-01-31,508826,LVL1
2025-01-31,508893,LVL3
2025-01-31,508944,LVL3
2025-01-31,509226,LVL3
2025-01-31,509364,LVL3
2025-01-31,509687,LVL3
2025-01-31,509800,LVL1
2025-01-31,510379,LVL2
2025-01-31,510602,LVL1
2025-01-31,511002,LVL2
2025-01-31,511525,LVL1
2025-01-31,511526,LVL3
2025-01-31,511668,LVL3
2025-01-31,511678,LVL1
2025-01-31,511974,LVL1
2025-01-31,512064,LVL1
2025-01-31,512099,LVL1
2025-01-31,512297,LVL3
2025-01-31,512348,LVL3
2025-01-31,512360,LVL3
2025-01-31,512393,LVL1
2025-01-31,512746,LVL3
2025-01-31,512764,LVL2
2025-01-31,512869,LVL3
2025-01-31,512930,LVL3
2025-01-31,512981,LVL1
2025-01-31,513097,LVL1
2025-01-31,513259,LVL1
2025-01-31,513672,LVL1
2025-01-31,513723,LVL3
2025-01-31,513918,LVL1
2025-01-31,514017,LVL1
2025-01-31,514049,LVL3
2025-01-31,514060,LVL3
2025-01-31,514222,LVL3
2025-01-31,514345,LVL1
2025-01-31,514383,LVL2
2025-01-31,514397,LVL3
2025-01-31,514423,LVL3
2025-01-31,514425,LVL3
2025-01-31,514480,LVL3
2025-01-31,514515,LVL1
2025-01-31,514527,LVL1
2025-01-31,514663,LVL1
2025-01-31,514669,LVL1
2025-01-31,514759,LVL3
2025-01-31,514761,LVL3
2025-01-31,514803,LVL2
2025-01-31,514839,LVL1
2025-01-31,514878,LVL1
2025-01-31,515014,LVL1
2025-01-31,515144,LVL1
2025-01-31,515180,LVL1
2025-01-31,515202,LVL3
2025-01-31,515222,LVL1
2025-01-31,515320,LVL1
2025-01-31,515429,LVL3
2025-01-31,515466,LVL3
2025-01-31,515481,LVL3
2025-01-31,515547,LVL3
2025-01-31,515764,LVL1
2025-01-31,515883,LVL1
2025-01-31,515893,LVL1
2025-01-31,515907,LVL3
2025-01-31,516039,LVL1
2025-01-31,516116,LVL1
2025-01-31,516290,LVL2
2025-01-31,516357,LVL3
2025-01-31,516370,LVL3
2025-01-31,516372,LVL1
2025-01-31,516425,LVL3
2025-01-31,516602,LVL1
2025-01-31,516709,LVL3
2025-01-31,516723,LVL1
2025-01-31,516777,LVL3
2025-01-31,516809,LVL3
2025-01-31,516871,LVL1
2025-01-31,516889,LVL1
2025-01-31,517048,LVL1
2025-01-31,517081,LVL3
2025-01-31,517094,LVL1
2025-01-31,517118,LVL1
2025-01-31,517296,LVL1
2025-01-31,517452,LVL1
2025-01-31,517639,LVL1
2025-01-31,517710,LVL3
2025-01-31,517732,LVL1
2025-01-31,517880,LVL1
2025-01-31,517910,LVL1
2025-01-31,518004,LVL1
2025-01-31,518055,LVL1
2025-01-31,518143,LVL1
2025-01-31,518339,LVL1
2025-01-31,518340,LVL1
2025-01-31,518374,LVL3
2025-01-31,518424,LVL1
2025-01-31,518495,LVL1
2025-01-31,518553,LVL1
2025-01-31,518631,LVL1
2025-01-31,518961,LVL3
2025-01-31,519089,LVL3
2025-01-31,519092,LVL1
2025-01-31,519203,LVL1
2025-01-31,519445,LVL3
2025-01-31,519580,LVL1
2025-01-31,519633,LVL1
2025-01-31,519634,LVL3
2025-01-31,519672,LVL3
2025-01-31,519700,LVL1
2025-01-31,519726,LVL1
2025-01-31,519760,LVL3
2025-01-31,519803,LVL1
2025-01-31,519897,LVL1
2025-01-31,519977,LVL1
2025-01-31,520187,LVL3
2025-01-31,520229,LVL3
2025-01-31,520262,LVL1
2025-01-31,520266,LVL1
2025-01-31,520296,LVL3
2025-01-31,520334,LVL1
2025-01-31,520353,LVL1
2025-01-31,520384,LVL1
2025-01-31,520465,LVL3
2025-01-31,520490,LVL2
2025-01-31,520541,LVL3
2025-01-31,520548,LVL1
2025-01-31,520587,LVL1
2025-01-31,520642,LVL1
2025-01-31,520883,LVL1
2025-01-31,520954,LVL1
2025-01-31,520960,LVL3
2025-01-31,521050,LVL3
2025-01-31,521163,LVL1
2025-01-31,521213,LVL1
2025-01-31,521327,LVL2
2025-01-31,521344,LVL1
2025-01-31,521360,LVL1
2025-01-31,521371,LVL1
2025-01-31,521373,LVL2
2025-01-31,521440,LVL1
2025-01-31,521474,LVL3
2025-01-31,521521,LVL2
2025-01-31,521531,LVL2
2025-01-31,521540,LVL1
2025-01-31,521568,LVL1
2025-01-31,521583,LVL1
2025-01-31,521863,LVL1
2025-01-31,521924,LVL1
2025-01-31,521972,LVL1
2025-01-31,522053,LVL1
2025-02-28,501408,LVL3
2025-02-28,501874,LVL1
2025-02-28,501932,LVL1
2025-02-28,503164,LVL1
2025-02-28,503232,LVL3
2025-02-28,503460,LVL1
2025-02-28,504037,LVL1
2025-02-28,504173,LVL1
2025-02-28,504210,LVL3
2025-02-28,504457,LVL1
2025-02-28,504903,LVL1
2025-02-28,505714,LVL3
2025-02-28,506613,LVL1
2025-02-28,506731,LVL1
2025-02-28,506821,LVL1
2025-02-28,507024,LVL1
2025-02-28,507445,LVL3
2025-02-28,507936,LVL3
2025-02-28,507963,LVL3
2025-02-28,508691,LVL3
2025-02-28,508954,LVL3
2025-02-28,509219,LVL3
2025-02-28,509367,LVL1
2025-02-28,509441,LVL1
2025-02-28,509476,LVL1
2025-02-28,509518,LVL1
2025-02-28,509714,LVL1
2025-02-28,509759,LVL1
2025-02-28,509788,LVL1
2025-02-28,509821,LVL2
2025-02-28,510320,LVL3
2025-02-28,510450,LVL3
2025-02-28,510483,LVL3
2025-02-28,510589,LVL3
2025-02-28,510620,LVL1
2025-02-28,510652,LVL1
2025-02-28,510696,LVL3
2025-02-28,510917,LVL1
2025-02-28,511121,LVL1
2025-02-28,511188,LVL1
2025-02-28,511366,LVL3
2025-02-28,511431,LVL1
2025-02-28,511545,LVL3
2025-02-28,511900,LVL3
2025-02-28,512053,LVL1
2025-02-28,512069,LVL1
2025-02-28,512289,LVL3
2025-02-28,512505,LVL3
2025-02-28,512643,LVL3
2025-02-28,512655,LVL1
2025-02-28,512707,LVL3
2025-02-28,512722,LVL2
2025-02-28,512921,LVL3
2025-02-28,512989,LVL1
2025-02-28,513008,LVL3
2025-02-28,513452,LVL2
2025-02-28,513663,LVL3
2025-02-28,513878,LVL1
2025-02-28,513928,LVL3
2025-02-28,514005,LVL1
2025-02-28,514111,LVL1
2025-02-28,514205,LVL3
2025-02-28,514291,LVL1
2025-02-28,514318,LVL1
2025-02-28,514345,LVL1
2025-02-28,514357,LVL3
2025-02-28,514484,LVL1
2025-02-28,514522,LVL3
2025-02-28,514725,LVL3
2025-02-28,514782,LVL1
2025-02-28,514838,LVL1
2025-02-28,514866,LVL1
2025-02-28,515061,LVL3
2025-02-28,515301,LVL1
2025-02-28,515314,LVL1
2025-02-28,515511,LVL1
2025-02-28,515590,LVL3
2025-02-28,515595,LVL1
2025-02-28,515695,LVL3
2025-02-28,515741,LVL3
2025-02-28,515787,LVL1
2025-02-28,515867,LVL1
2025-02-28,515917,LVL1
2025-02-28,515921,LVL2
2025-02-28,515938,LVL1
2025-02-28,516189,LVL3
2025-02-28,516328,LVL3
2025-02-28,516405,LVL2
2025-02-28,516507,LVL1
2025-02-28,516604,LVL3
2025-02-28,516606,LVL1
2025-02-28,516811,LVL3
2025-02-28,516965,LVL1
2025-02-28,517197,LVL1
2025-02-28,517285,LVL3
2025-02-28,517364,LVL2
2025-02-28,517371,LVL3
2025-02-28,517399,LVL1
2025-02-28,517560,LVL1
2025-02-28,517610,LVL1
2025-02-28,517825,LVL1
2025-02-28,517878,LVL1
2025-02-28,517893,LVL3
2025-02-28,517957,LVL1
2025-02-28,518276,LVL3
2025-02-28,518359,LVL3
2025-02-28,518481,LVL1
2025-02-28,518497,LVL1
2025-02-28,518523,LVL3
2025-02-28,518539,LVL3
2025-02-28,518580,LVL1
2025-02-28,518670,LVL1
2025-02-28,518800,LVL1
2025-02-28,518830,LVL1
2025-02-28,519010,LVL3
2025-02-28,519127,LVL3
2025-02-28,519234,LVL1
2025-02-28,519277,LVL1
2025-02-28,519354,LVL3
2025-02-28,519406,LVL3
2025-02-28,519460,LVL3
2025-02-28,519497,LVL1
2025-02-28,519505,LVL1
2025-02-28,519576,LVL1
2025-02-28,519756,LVL1
2025-02-28,519802,LVL3
2025-02-28,519813,LVL1
2025-02-28,519872,LVL1
2025-02-28,519918,LVL3
2025-02-28,519925,LVL1
2025-02-28,519950,LVL1
2025-02-28,519966,LVL1
2025-02-28,520067,LVL3
2025-02-28,520233,LVL3
2025-02-28,520312,LVL1
2025-02-28,520365,LVL1
2025-02-28,520368,LVL1
2025-02-28,520451,LVL1
2025-02-28,520497,LVL1
2025-02-28,520503,LVL1
2025-02-28,520523,LVL1
2025-02-28,520772,LVL1
2025-02-28,520773,LVL3
2025-02-28,520874,LVL3
2025-02-28,520962,LVL3
2025-02-28,521127,LVL1
2025-02-28,521290,LVL1
2025-02-28,521441,LVL1
2025-02-28,521550,LVL1
2025-02-28,521585,LVL1
2025-02-28,521640,LVL1
2025-02-28,521656,LVL1
2025-02-28,521852,LVL1
2025-02-28,521919,LVL1
2025-02-28,522091,LVL1
2025-02-28,522366,LVL1
2025-02-28,522369,LVL1
2025-02-28,522377,LVL2
2025-02-28,522482,LVL1
2025-03-31,502001,LVL1
2025-03-31,502778,LVL2
2025-03-31,503694,LVL3
2025-03-31,503718,LVL3
2025-03-31,503932,LVL3
2025-03-31,504067,LVL3
2025-03-31,504975,LVL1
2025-03-31,505157,LVL3
2025-03-31,505351,LVL1
2025-03-31,505376,LVL1
2025-03-31,505757,LVL3
2025-03-31,505931,LVL1
2025-03-31,505968,LVL3
2025-03-31,506276,LVL1
2025-03-31,506972,LVL3
2025-03-31,507065,LVL1
2025-03-31,507272,LVL1
2025-03-31,507416,LVL3
2025-03-31,508010,LVL1
2025-03-31,508048,LVL1
2025-03-31,508089,LVL1
2025-03-31,508179,LVL1
2025-03-31,508239,LVL3
2025-03-31,508582,LVL1
2025-03-31,508760,LVL1
2025-03-31,509469,LVL3
2025-03-31,509655,LVL1
2025-03-31,509724,LVL1
2025-03-31,509908,LVL1
2025-03-31,509956,LVL1
2025-03-31,510696,LVL1
2025-03-31,510759,LVL1
2025-03-31,510874,LVL3
2025-03-31,510875,LVL1
2025-03-31,511010,LVL1
2025-03-31,511067,LVL1
2025-03-31,511541,LVL2
2025-03-31,512069,LVL1
2025-03-31,512313,LVL1
2025-03-31,512616,LVL1
2025-03-31,513097,LVL1
2025-03-31,513198,LVL3
2025-03-31,513209,LVL1
2025-03-31,513258,LVL1
2025-03-31,513275,LVL1
2025-03-31,513513,LVL3
2025-03-31,513524,LVL1
2025-03-31,513668,LVL1
2025-03-31,513711,LVL3
2025-03-31,514007,LVL3
2025-03-31,514067,LVL3
2025-03-31,514072,LVL1
2025-03-31,514331,LVL3
2025-03-31,514364,LVL3
2025-03-31,514403,LVL1
2025-03-31,514681,LVL3
2025-03-31,514708,LVL1
2025-03-31,514719,LVL1
2025-03-31,514804,LVL3
2025-03-31,514860,LVL1
2025-03-31,514881,LVL3
2025-03-31,514883,LVL1
2025-03-31,515087,LVL2
2025-03-31,515177,LVL3
2025-03-31,515235,LVL3
2025-03-31,515361,LVL1
2025-03-31,515622,LVL3
2025-03-31,515697,LVL1
2025-03-31,515791,LVL2
2025-03-31,515879,LVL1
2025-03-31,516016,LVL3
2025-03-31,516022,LVL3
2025-03-31,516170,LVL2
2025-03-31,516438,LVL1
2025-03-31,516510,LVL1
2025-03-31,516790,LVL2
2025-03-31,516830,LVL1
2025-03-31,516847,LVL1
2025-03-31,516903,LVL2
2025-03-31,516971,LVL3
2025-03-31,517018,LVL1
2025-03-31,517035,LVL1
2025-03-31,517071,LVL2
2025-03-31,517199,LVL3
2025-03-31,517277,LVL1
2025-03-31,517329,LVL3
2025-03-31,517364,LVL3
2025-03-31,517448,LVL3
2025-03-31,517499,LVL3
2025-03-31,517532,LVL3
2025-03-31,517549,LVL2
2025-03-31,517603,LVL1
2025-03-31,517664,LVL1
2025-03-31,517792,LVL1
2025-03-31,517873,LVL2
2025-03-31,518148,LVL2
2025-03-31,518169,LVL1
2025-03-31,518229,LVL1
2025-03-31,518296,LVL1
2025-03-31,518344,LVL3
2025-03-31,518440,LVL1
2025-03-31,518446,LVL1
2025-03-31,518556,LVL1
2025-03-31,518640,LVL2
2025-03-31,518715,LVL1
2025-03-31,518797,LVL3
2025-03-31,518988,LVL3
2025-03-31,519013,LVL1
2025-03-31,519111,LVL1
2025-03-31,519142,LVL1
2025-03-31,519217,LVL3
2025-03-31,519226,LVL1
2025-03-31,519265,LVL3
2025-03-31,519304,LVL3
2025-03-31,519366,LVL3
2025-03-31,519376,LVL2
2025-03-31,519407,LVL1
2025-03-31,519570,LVL3
2025-03-31,519609,LVL3
2025-03-31,519653,LVL3
2025-03-31,519727,LVL1
2025-03-31,519820,LVL1
2025-03-31,519856,LVL3
2025-03-31,519952,LVL1
2025-03-31,520113,LVL1
2025-03-31,520168,LVL3
2025-03-31,520346,LVL3
2025-03-31,520412,LVL1
2025-03-31,520422,LVL1
2025-03-31,520480,LVL1
2025-03-31,520509,LVL1
2025-03-31,520624,LVL3
2025-03-31,520715,LVL1
2025-03-31,520731,LVL3
2025-03-31,520892,LVL1
2025-03-31,520916,LVL1
2025-03-31,520936,LVL3
2025-03-31,521019,LVL1
2025-03-31,521038,LVL1
2025-03-31,521045,LVL1
2025-03-31,521074,LVL2
2025-03-31,521129,LVL2
2025-03-31,521237,LVL2
2025-03-31,521250,LVL3
2025-03-31,521399,LVL1
2025-03-31,521408,LVL1
2025-03-31,521415,LVL1
2025-03-31,521428,LVL1
2025-03-31,521515,LVL1
2025-03-31,521559,LVL3
2025-03-31,521565,LVL3
2025-03-31,521711,LVL3
2025-03-31,521867,LVL1
2025-03-31,521887,LVL1
2025-03-31,521935,LVL1
2025-03-31,521990,LVL1
2025-03-31,521994,LVL1
2025-03-31,522043,LVL1
2025-03-31,522109,LVL1
2025-03-31,522124,LVL1
2025-03-31,522131,LVL3
2025-03-31,522142,LVL1
2025-03-31,522193,LVL1
2025-03-31,522204,LVL3
2025-03-31,522474,LVL1
2025-03-31,522743,LVL1
2025-04-30,500646,LVL2
2025-04-30,502765,LVL3
2025-04-30,502891,LVL1
2025-04-30,502926,LVL1
2025-04-30,503400,LVL3
2025-04-30,503537,LVL1
2025-04-30,504252,LVL1
2025-04-30,504254,LVL3
2025-04-30,504461,LVL1
2025-04-30,504512,LVL3
2025-04-30,504977,LVL2
2025-04-30,505091,LVL1
2025-04-30,505206,LVL1
2025-04-30,506362,LVL1
2025-04-30,507131,LVL1
2025-04-30,507845,LVL1
2025-04-30,507986,LVL3
2025-04-30,508050,LVL3
2025-04-30,508429,LVL1
2025-04-30,508533,LVL3
2025-04-30,508882,LVL1
2025-04-30,508964,LVL3
2025-04-30,508991,LVL1
2025-04-30,509233,LVL1
2025-04-30,509317,LVL1
2025-04-30,509479,LVL3
2025-04-30,509610,LVL1
2025-04-30,509639,LVL1
2025-04-30,509989,LVL1
2025-04-30,510036,LVL1
2025-04-30,510164,LVL1
2025-04-30,511012,LVL1
2025-04-30,511017,LVL3
2025-04-30,511256,LVL1
2025-04-30,511321,LVL1
2025-04-30,511526,LVL1
2025-04-30,511571,LVL1
2025-04-30,511634,LVL1
2025-04-30,511724,LVL2
2025-04-30,512258,LVL1
2025-04-30,512264,LVL1
2025-04-30,512301,LVL1
2025-04-30,512532,LVL1
2025-04-30,512617,LVL1
2025-04-30,512640,LVL3
2025-04-30,512807,LVL1
2025-04-30,512843,LVL1
2025-04-30,512919,LVL2
2025-04-30,513211,LVL1
2025-04-30,513219,LVL3
2025-04-30,513237,LVL1
2025-04-30,513343,LVL3
2025-04-30,513444,LVL1
2025-04-30,513570,LVL1
2025-04-30,513608,LVL1
2025-04-30,513674,LVL3
2025-04-30,513771,LVL1
2025-04-30,514071,LVL3
2025-04-30,514091,LVL1
2025-04-30,514332,LVL1
2025-04-30,514369,LVL1
2025-04-30,514506,LVL3
2025-04-30,514730,LVL1
2025-04-30,514813,LVL2
2025-04-30,515171,LVL3
2025-04-30,515226,LVL3
2025-04-30,515283,LVL2
2025-04-30,515326,LVL3
2025-04-30,515368,LVL1
2025-04-30,515370,LVL1
2025-04-30,515516,LVL3
2025-04-30,515536,LVL1
2025-04-30,515605,LVL3
2025-04-30,515724,LVL1
2025-04-30,515850,LVL1
2025-04-30,515867,LVL1
2025-04-30,515988,LVL1
2025-04-30,515993,LVL3
2025-04-30,516017,LVL1
2025-04-30,516089,LVL1
2025-04-30,516133,LVL3
2025-04-30,516169,LVL1
2025-04-30,516270,LVL2
2025-04-30,516518,LVL1
2025-04-30,516614,LVL3
2025-04-30,516694,LVL3
2025-04-30,516743,LVL1
2025-04-30,516751,LVL3
2025-04-30,516797,LVL3
2025-04-30,517136,LVL2
2025-04-30,517140,LVL3
2025-04-30,517383,LVL2
2025-04-30,517403,LVL1
2025-04-30,517423,LVL3
2025-04-30,517437,LVL1
2025-04-30,517444,LVL3
2025-04-30,517492,LVL3
2025-04-30,517611,LVL1
2025-04-30,517646,LVL1
2025-04-30,517737,LVL2
2025-04-30,517939,LVL1
2025-04-30,517953,LVL2
2025-04-30,517980,LVL3
2025-04-30,518262,LVL1
2025-04-30,518320,LVL1
2025-04-30,518330,LVL2
2025-04-30,518407,LVL1
2025-04-30,518555,LVL1
2025-04-30,518596,LVL3
2025-04-30,518617,LVL1
2025-04-30,518627,LVL1
2025-04-30,518902,LVL1
2025-04-30,518986,LVL3
2025-04-30,519084,LVL1
2025-04-30,519187,LVL1
2025-04-30,519448,LVL1
2025-04-30,519644,LVL3
2025-04-30,519852,LVL3
2025-04-30,519983,LVL3
2025-04-30,520094,LVL1
2025-04-30,520185,LVL1
2025-04-30,520243,LVL1
2025-04-30,520283,LVL1
2025-04-30,520335,LVL3
