CLIENT_NO,HIST_DATE,TRANSFER_IN,TRANSFER_OUT
902471,2025-08-31,1566.06,796.15
902482,2025-08-31,825.86,325.48
902490,2025-08-31,936.66,3718.17
902511,2025-08-31,1299.24,7271.07
902526,2025-08-31,673.17,597.6
902532,2025-08-31,326.21,2088.38
902560,2025-08-31,594.72,1352.22
902569,2025-08-31,1047.82,3668.46
902649,2025-08-31,2713.23,5126.39
902654,2025-08-31,539.21,204.83
902697,2025-08-31,2175.35,5786.02
902704,2025-08-31,2762.12,9309.5
902729,2025-08-31,661.39,306.14
902731,2025-08-31,1137.36,1094.57
902751,2025-08-31,1280.63,1296.76
902774,2025-08-31,3105.26,9441.6
902775,2025-08-31,3183.7,2848.94
902807,2025-08-31,565.43,1402.11
902808,2025-08-31,1237.9,1458.32
902825,2025-08-31,523.9,2716.13
902858,2025-08-31,4306.28,1931.12
902886,2025-08-31,674.3,283.45
902910,2025-08-31,1114.0,8413.95
902913,2025-08-31,220.69,972.15
902956,2025-08-31,1040.92,5129.8
902966,2025-08-31,1554.29,2790.41
902969,2025-08-31,624.61,1400.18
902975,2025-08-31,4607.66,2570.11
902986,2025-08-31,905.93,3745.73
903007,2025-08-31,1487.84,1406.38
903018,2025-08-31,1176.46,3041.81
903053,2025-08-31,2542.78,1512.09
903122,2025-08-31,1342.62,2489.8
903169,2025-08-31,534.46,556.91
903184,2025-08-31,822.45,2702.28
903230,2025-08-31,879.97,3641.78
903240,2025-08-31,1339.91,7200.04
903256,2025-08-31,193.33,302.94
903261,2025-08-31,2739.05,1569.75
903266,2025-08-31,573.01,1614.3
903275,2025-08-31,761.6,597.65
903368,2025-08-31,2442.88,4784.31
903385,2025-08-31,3103.57,2691.73
903386,2025-08-31,449.81,482.31
903461,2025-08-31,1675.71,7655.65
903463,2025-08-31,1345.53,1999.03
903514,2025-08-31,3812.91,1717.43
903536,2025-08-31,183.1,181.45
903598,2025-08-31,1179.07,4606.15
903608,2025-08-31,3101.68,1941.87
903616,2025-08-31,1178.12,3205.13
903627,2025-08-31,725.37,2632.4
903653,2025-08-31,1305.97,6646.76
903684,2025-08-31,835.54,2522.29
903709,2025-08-31,2738.22,1452.18
903720,2025-08-31,795.54,896.58
903785,2025-08-31,2181.88,2243.04
903810,2025-08-31,3502.31,8381.1
903811,2025-08-31,2744.58,4963.69
903815,2025-08-31,3363.17,2806.73
903843,2025-08-31,3572.7,4008.3
903856,2025-08-31,1538.72,8802.7
903868,2025-08-31,1480.26,1887.95
903889,2025-08-31,1012.21,1283.62
903912,2025-08-31,2392.32,6762.65
903936,2025-08-31,674.09,1291.6
903953,2025-08-31,2728.16,3540.93
903994,2025-08-31,1109.61,6231.33
904006,2025-08-31,3293.28,5766.87
904007,2025-08-31,2010.7,8483.19
904008,2025-08-31,5074.51,2322.3
904013,2025-08-31,2056.74,5666.81
904015,2025-08-31,902.07,3545.09
904022,2025-08-31,267.4,143.87
904041,2025-08-31,1538.96,4748.98
904084,2025-08-31,1088.68,390.09
904151,2025-08-31,190.13,1300.04
904189,2025-08-31,1720.59,1310.56
904193,2025-08-31,2730.64,3256.09
904217,2025-08-31,2718.61,1521.27
904254,2025-08-31,782.3,2964.31
904291,2025-08-31,2100.72,1586.03
904297,2025-08-31,2176.63,4937.51
904336,2025-08-31,1459.14,511.72
904339,2025-08-31,3228.5,3439.09
904357,2025-08-31,1614.08,4190.04
904386,2025-08-31,602.5,2291.84
904392,2025-08-31,1043.09,4074.09
904397,2025-08-31,1154.35,3214.13
904436,2025-08-31,943.24,695.23
904445,2025-08-31,1519.17,5123.8
904453,2025-08-31,2815.91,2540.03
904460,2025-08-31,5028.47,2045.87
904478,2025-08-31,978.56,773.56
904487,2025-08-31,4010.93,3695.32
904528,2025-08-31,469.58,589.55
904575,2025-08-31,2186.37,3911.58
904576,2025-08-31,1193.34,782.24
904652,2025-08-31,665.17,4055.72
904655,2025-08-31,620.08,320.36
904680,2025-08-31,1484.67,4449.71
904682,2025-08-31,1773.55,3712.75
904716,2025-08-31,1910.43,4143.95
904718,2025-08-31,2666.23,9154.35
904726,2025-08-31,1535.35,5116.76
904748,2025-08-31,971.79,740.05
904791,2025-08-31,4928.83,1915.94
904839,2025-08-31,862.81,2742.59
904841,2025-08-31,1842.56,2604.94
904851,2025-08-31,1603.74,2073.96
904852,2025-08-31,2064.81,5210.48
904862,2025-08-31,3504.46,4425.68
904873,2025-08-31,1272.97,5197.61
904876,2025-08-31,1126.76,746.32
904934,2025-08-31,2432.52,3269.14
904940,2025-08-31,2022.63,9274.93
904944,2025-08-31,1736.13,491.7
904968,2025-08-31,5121.51,2209.89
905012,2025-08-31,891.55,2279.0
905043,2025-08-31,1231.04,731.58
905054,2025-08-31,938.44,3012.6
905060,2025-08-31,1482.89,7859.07
905093,2025-08-31,2431.7,7338.66
905115,2025-08-31,164.06,380.61
905124,2025-08-31,4281.85,1987.91
905133,2025-08-31,1834.48,1013.27
905140,2025-08-31,1216.44,3997.99
905180,2025-08-31,2276.52,1784.74
905197,2025-08-31,1534.67,759.43
905218,2025-08-31,1487.37,704.49
905241,2025-08-31,2152.98,7003.4
905247,2025-08-31,2167.99,4651.04
905316,2025-08-31,1606.67,5060.16
905329,2025-08-31,779.67,2810.17
905334,2025-08-31,3112.22,2112.64
905345,2025-08-31,987.02,1835.81
905360,2025-08-31,573.54,1679.3
905377,2025-08-31,2425.22,5785.55
905386,2025-08-31,3797.48,2523.41
905397,2025-08-31,3614.04,3539.65
905435,2025-08-31,405.89,1207.62
905455,2025-08-31,2846.31,5541.26
905464,2025-08-31,445.0,1421.07
905493,2025-08-31,1162.41,6003.42
905527,2025-08-31,1089.51,3587.53
905533,2025-08-31,1054.46,1079.47
905544,2025-08-31,908.43,612.03
905545,2025-08-31,1786.5,1224.05
905556,2025-08-31,1873.98,5938.0
905572,2025-08-31,4361.1,2627.24
905614,2025-08-31,1858.44,8770.0
905616,2025-08-31,1412.2,2961.87
905628,2025-08-31,819.03,3033.8
905643,2025-08-31,474.48,478.34
905662,2025-08-31,725.73,4224.56
905663,2025-08-31,1268.87,3558.01
905680,2025-08-31,3557.81,1691.55
905683,2025-08-31,4446.38,4785.1
905700,2025-08-31,259.95,101.18
905712,2025-08-31,1263.4,338.47
905737,2025-08-31,2012.3,1949.55
905793,2025-08-31,1984.01,2599.71
905817,2025-08-31,1909.96,1879.72
905838,2025-08-31,1609.55,6415.33
905840,2025-08-31,2327.55,8396.5
905841,2025-08-31,4609.98,3297.37
905850,2025-08-31,3213.55,8464.74
905853,2025-08-31,3268.98,1270.08
905857,2025-08-31,304.05,861.06
905864,2025-08-31,1396.44,531.09
905872,2025-08-31,3001.84,2585.33
905885,2025-08-31,3374.29,4467.57
905909,2025-08-31,2838.17,1053.15
905919,2025-08-31,1665.78,6283.28
905942,2025-08-31,3137.14,6753.48
905957,2025-08-31,421.54,1571.63
905977,2025-08-31,1048.1,6509.98
905987,2025-08-31,1613.57,1560.78
906027,2025-08-31,1030.93,3156.12
906044,2025-08-31,1421.74,5772.01
906048,2025-08-31,1032.29,902.01
906058,2025-08-31,2848.33,2984.82
906075,2025-08-31,533.92,2483.29
906107,2025-08-31,1456.81,4556.05
906115,2025-08-31,2689.44,2496.53
906132,2025-08-31,2965.78,1074.09
906156,2025-08-31,4678.38,3139.48
906166,2025-08-31,892.61,708.26
906186,2025-08-31,1093.67,1693.9
906187,2025-08-31,328.95,895.61
906228,2025-08-31,735.65,1988.8
906231,2025-08-31,1655.89,8630.54
906258,2025-08-31,1388.27,3547.62
906314,2025-08-31,2916.09,5356.76
906340,2025-08-31,4548.91,2755.27
906350,2025-08-31,1473.58,1002.5
906368,2025-08-31,3054.85,7297.99
906435,2025-08-31,1082.55,2470.34
906478,2025-08-31,1929.71,5210.02
906483,2025-08-31,1121.69,3895.27
906485,2025-08-31,5458.17,1827.86
906500,2025-08-31,2211.41,4594.62
906501,2025-08-31,2882.83,5063.48
906535,2025-08-31,904.37,893.4
906542,2025-08-31,2070.92,4233.31
906573,2025-08-31,1441.46,2836.33
906582,2025-08-31,2458.86,7672.5
906590,2025-08-31,2070.42,5854.15
906611,2025-08-31,1424.68,4534.72
906663,2025-08-31,729.62,508.94
906673,2025-08-31,1604.28,6686.31
906704,2025-08-31,196.43,403.82
906716,2025-08-31,866.8,3048.64
906718,2025-08-31,236.71,613.18
906759,2025-08-31,1557.29,1494.9
906772,2025-08-31,1508.57,4310.02
906816,2025-08-31,835.74,2565.06
906819,2025-08-31,668.93,4130.15
906839,2025-08-31,211.55,1516.43
906866,2025-08-31,653.17,2092.83
906928,2025-08-31,3982.11,2091.1
906937,2025-08-31,855.05,763.49
906947,2025-08-31,3409.25,1054.67
906960,2025-08-31,4127.53,4076.48
906991,2025-08-31,638.4,1225.92
907001,2025-08-31,2918.45,5541.39
907024,2025-08-31,1777.4,591.25
907054,2025-08-31,3074.2,1027.22
907057,2025-08-31,1919.2,1960.39
907064,2025-08-31,5618.16,3356.08
907072,2025-08-31,1297.47,1475.81
907079,2025-08-31,365.67,1701.41
907082,2025-08-31,2397.5,2730.61
907116,2025-08-31,650.79,1841.31
907119,2025-08-31,4549.55,2483.97
907122,2025-08-31,207.67,1013.47
907124,2025-08-31,1551.59,586.6
907166,2025-08-31,4288.13,2700.09
907169,2025-08-31,2630.4,737.51
907187,2025-08-31,1248.25,5462.54
907199,2025-08-31,3451.09,2898.15
907212,2025-08-31,327.18,1009.41
907232,2025-08-31,442.87,1434.05
907251,2025-08-31,304.82,647.17
907256,2025-08-31,1456.5,6266.85
907261,2025-08-31,1497.82,7003.04
907262,2025-08-31,2352.45,3403.46
907295,2025-08-31,2383.57,4309.42
907300,2025-08-31,3281.97,1321.57
907317,2025-08-31,2525.12,5022.81
907319,2025-08-31,1676.51,621.59
907320,2025-08-31,667.87,196.06
907328,2025-08-31,3224.37,2955.91
907339,2025-08-31,3850.6,3167.22
907341,2025-08-31,3406.66,2284.64
907371,2025-08-31,611.23,1500.02
907372,2025-08-31,2174.53,1734.6
907376,2025-08-31,657.8,2203.21
907388,2025-08-31,1960.74,4791.72
907391,2025-08-31,1292.81,3875.62
907394,2025-08-31,2336.99,2571.22
907406,2025-08-31,462.99,587.21
907412,2025-08-31,1166.61,355.77
907416,2025-08-31,1748.84,6713.94
907429,2025-08-31,1794.13,1830.82
907444,2025-08-31,1379.3,7187.65
907460,2025-08-31,1310.0,7748.63
907485,2025-08-31,2196.45,6141.68
907486,2025-08-31,1042.28,4326.25
907505,2025-08-31,1618.56,987.17
907531,2025-08-31,589.52,2243.16
907556,2025-08-31,2984.77,8351.65
907571,2025-08-31,2616.99,1741.38
907575,2025-08-31,2046.64,4245.02
907591,2025-08-31,2259.75,6462.64
907593,2025-08-31,2243.73,1215.39
907606,2025-08-31,820.21,3905.44
907608,2025-08-31,3212.56,6742.75
907621,2025-08-31,1799.47,8500.64
907643,2025-08-31,467.29,1959.69
907671,2025-08-31,2686.51,2246.92
907674,2025-08-31,899.13,6967.32
907677,2025-08-31,2009.3,1268.54
907684,2025-08-31,1690.47,1032.76
907727,2025-08-31,632.2,2040.83
907733,2025-08-31,1234.16,4380.91
907736,2025-08-31,1695.91,848.74
907754,2025-08-31,796.77,622.29
907755,2025-08-31,1749.88,7178.69
907759,2025-08-31,166.65,653.88
907761,2025-08-31,1793.32,2182.93
907774,2025-08-31,1462.86,5127.44
907783,2025-08-31,3629.57,2512.87
907800,2025-08-31,2247.0,4997.5
907844,2025-08-31,3433.55,3001.31
907849,2025-08-31,2334.73,6209.58
907877,2025-08-31,1000.55,3552.16
907878,2025-08-31,1319.22,2099.42
907879,2025-08-31,1860.41,7597.56
907893,2025-08-31,899.34,2935.45
907919,2025-08-31,1285.53,3956.66
907937,2025-08-31,1318.13,5793.0
907950,2025-08-31,582.68,965.08
907964,2025-08-31,391.74,821.79
907991,2025-08-31,2387.84,7110.28
908002,2025-08-31,1714.5,8207.58
908004,2025-08-31,3854.74,1170.31
908039,2025-08-31,1686.84,4470.06
908092,2025-08-31,1068.56,4781.45
908103,2025-08-31,1403.04,1419.64
908105,2025-08-31,3153.5,2508.1
908134,2025-08-31,1137.64,4056.3
908152,2025-08-31,2219.59,2286.87
908180,2025-08-31,1686.38,1603.6
908187,2025-08-31,1534.86,6868.88
908188,2025-08-31,1083.42,5645.6
908230,2025-08-31,3753.73,2261.2
908232,2025-08-31,130.94,741.66
908242,2025-08-31,2668.63,7962.86
908246,2025-08-31,357.12,1403.36
908275,2025-08-31,626.25,1664.42
908291,2025-08-31,1019.29,995.53
908294,2025-08-31,4552.61,3880.17
908339,2025-08-31,1043.05,3145.66
908352,2025-08-31,2379.53,1216.52
908353,2025-08-31,2303.55,6628.54
908360,2025-08-31,2571.97,3505.67
908392,2025-08-31,3199.66,2131.28
908425,2025-08-31,410.24,1164.24
908428,2025-08-31,1518.85,7169.76
908430,2025-08-31,2601.14,1727.7
908449,2025-08-31,1309.18,6328.33
908466,2025-08-31,5942.04,1666.88
908501,2025-08-31,5693.32,2888.88
908512,2025-08-31,513.38,925.99
908521,2025-08-31,1061.12,2943.14
908532,2025-08-31,2621.83,867.4
908539,2025-08-31,1856.47,5814.37
908557,2025-08-31,2426.19,4552.45
908567,2025-08-31,1406.65,6907.83
908572,2025-08-31,1384.62,3551.68
908576,2025-08-31,2228.9,8988.66
908580,2025-08-31,991.97,1008.24
908582,2025-08-31,1306.69,7933.06
908583,2025-08-31,2311.45,7860.57
908589,2025-08-31,171.88,1033.12
908609,2025-08-31,1111.11,8034.58
908620,2025-08-31,4641.47,1781.55
908628,2025-08-31,3256.23,9783.67
908643,2025-08-31,3752.47,3052.98
908653,2025-08-31,2268.16,1038.9
908677,2025-08-31,1497.4,5218.09
908681,2025-08-31,1518.6,3912.04
908691,2025-08-31,314.12,1280.89
908727,2025-08-31,3854.31,2940.78
908745,2025-08-31,4048.67,3252.32
908749,2025-08-31,590.2,751.97
908772,2025-08-31,119.32,471.08
908785,2025-08-31,138.05,625.02
908811,2025-08-31,1297.55,1255.07
908860,2025-08-31,1043.44,2497.28
908882,2025-08-31,1501.36,7623.96
908892,2025-08-31,493.55,2159.44
908929,2025-08-31,731.2,1189.95
908939,2025-08-31,810.73,940.07
908983,2025-08-31,187.76,166.11
900024,2025-09-30,3633.74,3996.09
900042,2025-09-30,1789.26,1897.0
900052,2025-09-30,990.03,7277.29
900076,2025-09-30,309.31,1014.81
900085,2025-09-30,320.08,2520.62
900091,2025-09-30,2243.54,6811.21
900098,2025-09-30,441.25,2828.19
900103,2025-09-30,5520.77,2721.03
900131,2025-09-30,534.1,1783.11
900136,2025-09-30,2205.98,6074.13
900145,2025-09-30,882.23,4573.82
900156,2025-09-30,3470.41,2241.9
900157,2025-09-30,1604.1,7291.59
900159,2025-09-30,697.28,279.3
900232,2025-09-30,1242.98,1427.73
900260,2025-09-30,2917.27,1097.13
900322,2025-09-30,1608.72,3283.36
900348,2025-09-30,2819.2,1439.32
900355,2025-09-30,2997.41,1195.81
900358,2025-09-30,2000.24,6103.13
900401,2025-09-30,4230.01,2317.86
900411,2025-09-30,2377.28,8374.15
900417,2025-09-30,1323.67,3705.69
900419,2025-09-30,1728.34,829.22
900433,2025-09-30,2229.12,2610.2
900455,2025-09-30,2165.78,2071.42
900477,2025-09-30,3872.68,1779.39
900518,2025-09-30,1893.03,1795.44
900522,2025-09-30,388.86,207.45
900542,2025-09-30,979.22,932.25
900551,2025-09-30,1004.92,2886.85
900582,2025-09-30,529.47,2742.74
900599,2025-09-30,327.9,621.85
900616,2025-09-30,2617.95,2854.32
900625,2025-09-30,1655.16,6077.3
900661,2025-09-30,2464.04,2511.2
900683,2025-09-30,2143.43,6730.64
900686,2025-09-30,1702.59,510.91
900694,2025-09-30,609.89,2509.49
900710,2025-09-30,1676.12,5310.66
900715,2025-09-30,2521.27,874.61
900742,2025-09-30,3061.81,3005.94
900743,2025-09-30,2143.71,6553.16
900750,2025-09-30,2765.21,1997.14
900757,2025-09-30,4256.56,2294.36
900767,2025-09-30,1608.34,4933.66
900778,2025-09-30,474.1,209.63
900814,2025-09-30,4403.45,1718.81
900827,2025-09-30,3748.67,2797.12
900840,2025-09-30,337.16,409.04
900853,2025-09-30,2408.7,1725.35
900961,2025-09-30,1229.03,1250.48
900965,2025-09-30,2363.35,2219.91
900991,2025-09-30,96.22,510.23
901002,2025-09-30,262.28,787.1
901006,2025-09-30,1419.45,5323.35
901022,2025-09-30,2676.68,1843.61
901059,2025-09-30,331.13,1019.06
901070,2025-09-30,1283.13,3411.26
901091,2025-09-30,2275.03,4223.35
901099,2025-09-30,2058.07,4995.97
901107,2025-09-30,1602.76,1328.19
901117,2025-09-30,443.56,1357.49
901141,2025-09-30,719.05,2036.48
901169,2025-09-30,2068.12,640.33
901179,2025-09-30,591.53,324.58
901193,2025-09-30,3082.68,812.12
901244,2025-09-30,250.93,1543.59
901245,2025-09-30,1293.05,2116.49
901269,2025-09-30,4363.77,1193.98
901342,2025-09-30,1141.16,3785.91
901354,2025-09-30,1607.34,5168.13
901361,2025-09-30,176.52,790.62
901363,2025-09-30,2492.88,8277.79
901372,2025-09-30,2782.1,2943.32
901378,2025-09-30,1346.6,5059.51
901383,2025-09-30,5715.44,2419.46
901429,2025-09-30,2613.27,1488.2
901431,2025-09-30,1404.12,4551.99
901434,2025-09-30,471.34,178.62
901463,2025-09-30,1088.95,5282.01
901471,2025-09-30,853.13,694.39
901482,2025-09-30,509.84,1319.88
901490,2025-09-30,3280.53,7836.85
901504,2025-09-30,1286.28,1064.41
901589,2025-09-30,2182.13,3005.57
901607,2025-09-30,2783.75,3539.64
901614,2025-09-30,472.69,440.71
901618,2025-09-30,3004.24,8757.27
901621,2025-09-30,680.14,215.97
901623,2025-09-30,3891.99,2862.8
901632,2025-09-30,3310.91,2072.07
901645,2025-09-30,1343.07,3084.98
901647,2025-09-30,1243.81,1089.16
901681,2025-09-30,618.44,3264.91
901688,2025-09-30,1001.06,3217.0
901691,2025-09-30,161.72,615.22
901695,2025-09-30,1823.36,8409.09
901728,2025-09-30,456.11,2094.79
901744,2025-09-30,3766.67,4223.51
901759,2025-09-30,726.16,2698.13
901783,2025-09-30,675.04,2585.49
901808,2025-09-30,1724.3,1229.4
901816,2025-09-30,1572.43,1493.94
901837,2025-09-30,1996.03,1457.83
901840,2025-09-30,2392.61,1754.74
901869,2025-09-30,2584.3,1964.11
901877,2025-09-30,5836.11,3099.69
901903,2025-09-30,2304.2,1495.81
901959,2025-09-30,828.03,2227.9
901966,2025-09-30,414.61,3211.36
901967,2025-09-30,2169.08,4337.63
901972,2025-09-30,1829.76,4113.07
901984,2025-09-30,1472.88,899.02
902029,2025-09-30,2380.47,6076.7
902072,2025-09-30,5468.1,2864.3
902091,2025-09-30,2839.61,1570.25
902100,2025-09-30,1259.0,6497.91
902106,2025-09-30,4270.72,2196.9
902114,2025-09-30,2005.47,1274.45
902213,2025-09-30,630.99,1263.79
902218,2025-09-30,1596.96,3134.25
902240,2025-09-30,847.11,1768.76
902263,2025-09-30,461.22,3276.82
902265,2025-09-30,1249.7,4406.95
902281,2025-09-30,737.98,2191.88
902289,2025-09-30,1710.22,2407.61
902313,2025-09-30,4649.36,3970.47
902314,2025-09-30,559.08,2376.37
902316,2025-09-30,3238.23,3113.52
902362,2025-09-30,338.84,899.5
902364,2025-09-30,2174.41,8328.66
902380,2025-09-30,3361.59,1436.78
902431,2025-09-30,1192.5,468.07
902446,2025-09-30,1705.89,824.26
902465,2025-09-30,1443.73,3076.42
902482,2025-09-30,659.59,344.81
902490,2025-09-30,376.84,917.23
902511,2025-09-30,2141.93,6024.46
902520,2025-09-30,3128.41,1533.76
902526,2025-09-30,948.71,538.97
902555,2025-09-30,2943.34,2514.55
902560,2025-09-30,436.58,1389.9
902569,2025-09-30,1539.76,2563.75
902644,2025-09-30,2469.46,2605.9
902654,2025-09-30,747.0,461.26
902664,2025-09-30,2315.79,4584.53
902704,2025-09-30,1083.79,2620.18
902731,2025-09-30,3375.92,3541.74
902751,2025-09-30,877.78,824.9
902774,2025-09-30,463.83,2475.71
902788,2025-09-30,6362.45,2471.12
902791,2025-09-30,3310.22,3541.53
902805,2025-09-30,321.68,1597.72
902807,2025-09-30,1828.91,5112.05
902832,2025-09-30,733.0,3569.07
902922,2025-09-30,1030.78,4913.98
902966,2025-09-30,355.78,414.38
902969,2025-09-30,696.41,1706.67
902981,2025-09-30,743.71,2728.37
902986,2025-09-30,1368.31,2732.1
903020,2025-09-30,480.24,802.82
903053,2025-09-30,2529.15,1537.25
903075,2025-09-30,2295.16,5477.24
903084,2025-09-30,4343.47,1896.73
903103,2025-09-30,4691.97,4643.49
903104,2025-09-30,203.93,632.31
903122,2025-09-30,650.31,1036.17
903154,2025-09-30,3476.97,3294.38
903169,2025-09-30,3911.39,3626.76
903184,2025-09-30,2701.08,6500.94
903230,2025-09-30,719.26,1691.43
903232,2025-09-30,2520.33,1375.12
903240,2025-09-30,1046.66,5262.39
903266,2025-09-30,1699.27,4699.71
903275,2025-09-30,336.47,459.64
903368,2025-09-30,2373.22,9543.07
903385,2025-09-30,2015.94,2353.97
903386,2025-09-30,1784.33,1723.36
903420,2025-09-30,2152.07,1004.66
903439,2025-09-30,3761.18,1953.42
903461,2025-09-30,383.96,1422.13
903463,2025-09-30,3060.48,2943.69
903485,2025-09-30,2042.41,3781.1
903536,2025-09-30,2379.85,2810.48
903561,2025-09-30,5067.6,1473.28
903590,2025-09-30,2262.92,4261.79
903616,2025-09-30,1944.14,4465.89
903643,2025-09-30,2616.07,4167.98
903684,2025-09-30,784.15,1752.43
903709,2025-09-30,2488.79,1628.63
903713,2025-09-30,1809.12,1253.99
903734,2025-09-30,1449.39,5959.72
903764,2025-09-30,1012.86,2151.31
903796,2025-09-30,983.28,4341.88
903810,2025-09-30,1263.83,3383.77
903815,2025-09-30,2973.85,2987.8
903843,2025-09-30,784.96,1224.99
903856,2025-09-30,777.32,2330.41
903881,2025-09-30,1861.92,5790.42
903889,2025-09-30,4603.27,3889.36
903912,2025-09-30,929.75,2515.04
903936,2025-09-30,1406.18,4275.39
903951,2025-09-30,2478.2,1636.11
903994,2025-09-30,1739.66,3508.59
904007,2025-09-30,482.98,2311.78
904015,2025-09-30,898.13,3011.57
904039,2025-09-30,2025.85,9147.09
904041,2025-09-30,361.38,1570.11
904084,2025-09-30,2435.82,845.91
904108,2025-09-30,3308.27,2921.47
904158,2025-09-30,1200.85,8124.68
904176,2025-09-30,2257.55,4317.83
904189,2025-09-30,2708.09,1972.25
904193,2025-09-30,1699.54,1785.33
904226,2025-09-30,1576.25,3063.33
904237,2025-09-30,1072.36,4915.52
904254,2025-09-30,1849.7,3828.17
904297,2025-09-30,261.85,970.86
904327,2025-09-30,2290.35,2300.8
904335,2025-09-30,789.87,1264.48
904336,2025-09-30,552.31,168.02
904343,2025-09-30,1275.51,664.78
904349,2025-09-30,985.97,938.12
904366,2025-09-30,1032.72,1334.94
904386,2025-09-30,2444.96,6037.03
904397,2025-09-30,2185.46,6321.24
904436,2025-09-30,1593.1,1214.4
904445,2025-09-30,1173.78,6754.45
904446,2025-09-30,2505.3,743.68
904450,2025-09-30,2373.16,7128.65
904478,2025-09-30,1941.76,1223.86
904480,2025-09-30,524.31,1486.72
904487,2025-09-30,2703.64,4833.69
904528,2025-09-30,2777.05,4041.47
904576,2025-09-30,1329.22,710.72
904647,2025-09-30,659.5,3024.16
904652,2025-09-30,2245.32,4845.08
904655,2025-09-30,2278.81,1770.35
904680,2025-09-30,1600.94,3286.39
904685,2025-09-30,3467.35,2701.73
904716,2025-09-30,1357.81,3158.96
904726,2025-09-30,1203.64,3034.82
904739,2025-09-30,2228.65,7625.35
904740,2025-09-30,2327.58,4292.65
904786,2025-09-30,5448.25,1286.61
904841,2025-09-30,1492.14,1262.31
904873,2025-09-30,1441.95,4138.86
904934,2025-09-30,4655.64,4242.11
904968,2025-09-30,1611.83,543.82
905019,2025-09-30,935.48,2790.35
905034,2025-09-30,1511.79,1311.82
905036,2025-09-30,648.4,1023.73
905043,2025-09-30,2521.87,809.77
905054,2025-09-30,1560.09,6251.73
905058,2025-09-30,3095.3,9682.59
905115,2025-09-30,1317.98,4502.8
905170,2025-09-30,1753.09,1925.31
905188,2025-09-30,2034.47,635.02
905190,2025-09-30,5759.95,2986.73
905197,2025-09-30,5129.56,3237.77
905218,2025-09-30,1927.46,1100.07
905247,2025-09-30,319.54,1381.9
905287,2025-09-30,1732.8,6224.98
905295,2025-09-30,1407.82,4350.96
905316,2025-09-30,1427.63,5176.42
905351,2025-09-30,806.2,2820.8
905356,2025-09-30,526.17,1684.42
905358,2025-09-30,462.95,860.86
905360,2025-09-30,1312.73,8094.15
905362,2025-09-30,424.29,492.82
